tailid;address1;address2;address3;address4;postalcode;city;country
31058;"Postboks 47";;;;3701;Skien;Norge
26771;"Postboks 6768 St.Olavs plass";;;;0130;Oslo;Norge
26776;"Postboks 133";;;;6851;Sogndal;Norge
26777;"Klingenbergvegen 8";;;;5414;Stord;Norge
26778;"Postboks 500";;;;6101;Volda;Norge
26779;"NHH Helleveien 30";;;;5045;Bergen;Norge
33324;"Lille Strandstræde 14B";"DK-1254 København";;;;;Danmark
33325;"Kommandantenstr. 80";"D-10 117 Berlin";;;;;Tyskland
33326;"26-30, Bacho Kiro Str.,bl. 2";"1000 Sofia";;;;;Bulgaria
33327;"32/33 Elvaston Place";"GB-London SW7 5NW";;;;;Storbritannia
33328;"Svärdvägen 25 B";"SE-182 33 Danderyd";;;;;Sverige
33329;"Box 5801";"S-102 48 Stockholm";;;;;Sverige
33330;"19 A Charles Street";"GB-London W1J 5DX";;;;;Storbritannia
26798;"Karl Johansgt. 25";;;;0159;Oslo;Norge
33331;"Box 19151";"S-104 32 Stockholm";;;;;Sverige
26173;"Postboks 4594 Nydalen";;;;0404;Oslo;Norge
26174;"Postboks 4594 Nydalen";;;;0404;Oslo;Norge
30826;;;;;7541;Klæbu;Norge
38722;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
26178;;;;;3623;Lampeland;Norge
26179;"Markegata 51";;;;6900;Florø;Norge
26180;;;;;3539;Flå;Norge
26181;"Storgata 33 A";;;;0184;Oslo;Norge
26183;"Postboks 8138 Dep";;;;0033;Oslo;Norge
26184;;;;;2580;Folldal;Norge
26185;"Postboks 3390";;;;1402;Ski;Norge
26187;"Postboks 4594 Nydalen";;;;0404;Oslo;Norge
42444;"Postboks 263";;;;3901;Porsgrunn;Norge
42445;;;;;3710;Skien;Norge
42446;"Løkkeveien 24";;;;4616;Kristiansand;Norge
42447;"Postboks 1294";;;;9505;Alta;Norge
26193;"Postboks 4594 Nydalen";;;;0404;Oslo;Norge
26195;"Postboks 4594 Nydalen";;;;0404;Oslo;Norge
26196;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
23712;"Postboks 2615";;;;7734;Steinkjer;Norge
23713;"Strandveien 38";;;;7734;Steinkjer;Norge
42285;"Postboks 4950 Nydalen";;;;0424;Oslo;Norge
42286;"Postboks 314";;;;9171;Longyearbyen;Norge
42287;"Postboks 6060";;;;9038;Tromsø;Norge
40102;"Postboks 9475 Sluppen";;;;8749;"5 Trondheim";Norge
42302;"Postboks 16";;;;1603;Fredrikstad;Norge
23724;"Postboks 579";;;;8651;Mosjøen;Norge
42662;;;;;1603;Fredrikstad;Norge
42663;"Postboks 333";;;;3251;Larvik;Norge
23729;"Postboks 23";;;;9365;Bardu;Norge
44483;"Postboks 783 Stoa";;;;4809;Arendal;Norge
42682;"Østre Rosten 55";;;;7075;Trondheim;Norge
23734;"Postboks 24";;;;7601;Levanger;Norge
44682;"Akersveien 24";;;;0177;Oslo;Norge
23739;"Postboks 123";;;;6601;Sunndalsøra;Norge
42684;"Haukeland universitetssjukehus";;;;5021;Bergen;Norge
22714;"Inge Krokanns veg 2";;;;7340;Oppdal;Norge
42802;"Postboks 52 Holmlia";;;;1201;Oslo;Norge
23748;"Postboks 70";;;;7221;Melhus;Norge
23750;Rådhuset;;;;7290;Støren;Norge
42803;"Postboks 23 Bogerud";;;;0621;Oslo;Norge
44462;"Hai Malakal, Juba";Sør-Sudan;;;;;
25056;"Landssekretariatet, P.b.3642";;;;7431;Trondheim;Norge
25057;;;;;9917;Kirkenes;Norge
42862;;;;;2436;"Våler i Solør";Norge
25060;"Postboks 85";;;;6801;Førde;Norge
25061;;;;;7004;Trondheim;Norge
25063;"Postboks 7414";;;;5020;Bergen;Norge
25064;"Postboks 2511";;;;9271;Tromsø;Norge
25071;"Postboks 93";;;;4791;Lillesand;Norge
25076;"Postboks 4233";;;;2307;HAMAR;Norge
25084;"Postboks 8148 Dep";;;;0033;Oslo;Norge
42863;;;;;2436;"Våler i Solør";Norge
42923;;;;;5745;Aurland;Norge
25107;;;;;3507;Hønefoss;Norge
25108;"Nydalen Allé 35";;;;0484;Oslo;Norge
25109;"Postboks 1404";;;;8002;Bodø;Norge
42924;"Postboks 104";;;;6721;Svelgen;Norge
25113;"Postboks 488";;;;8001;Bodø;Norge
25114;"Postboks 6304";;;;9293;Tromsø;Norge
25115;"Postboks 607";;;;9811;Vadsø;Norge
25117;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
25122;"Postboks 1175";;;;0318;Oslo;Norge
43082;"Posstboks 596 Sentrum";;;;0106;Oslo;Norge
25125;"Postboks 2567";;;;7735;Steinkjer;Norge
36384;"Postboks 100";;;;6801;Førde;Norge
36385;"Box 1414 Vika";;;;0115;Oslo;Norge
42925;"Postboks 214";;;;6772;Nordfjordeid;Norge
25135;"Postboks 13";;;;1713;Grålum;Norge
25137;"Vangsvegen 73";;;;2317;Hamar;Norge
25138;"Postboks 988";;;;2626;Lillehammer;Norge
42926;"Postboks 338";;;;6802;Førde;Norge
25704;"Oslo Rådhus";;;;0037;Oslo;Norge
25707;;;;;5282;Lonevåg;Norge
25708;"150 Metcalfe Street, Suite 1300";"Ottawa, Ontario K2P 1P1";;;;;
25711;"Postboks 193";;;;3672;Notodden;Norge
25713;;;;;7970;Kolvereid;Norge
25714;"Postboks 250 Borgheim";;;;3163;Nøtterøy;Norge
25715;;;;;5750;Odda;Norge
25716;"Postboks 9200 Grønland";;;;0134;Oslo;Norge
25718;"Inge Krokanns veg 2";;;;7340;Oppdal;Norge
25719;"Postboks 510";;;;1411;Kolbotn;Norge
25720;"Postboks 988";;;;2626;Lillehammer;Norge
42448;"Postboks 113";;;;3791;Kragerø;Norge
43802;"Postboks 8101 Dep";;;;0032;Oslo;Norge
25723;"Postboks 83";;;;7301;Orkanger;Norge
25724;;;;;7740;Steinsdalen;Norge
25725;"Rytrøa 14";;;;2550;"Os i Østerdalen";Norge
25726;"Postboks 84";;;;5202;Os;Norge
25727;"Postboks 13 Økern";;;;0508;Oslo;Norge
25728;"Postboks 2400 - Solli";;;;0201;Oslo;Norge
25730;"Postboks 600";;;;8607;"Mo i Rana";Norge
25731;;;;;0340;Oslo;Norge
25732;"Postboks 113 Skøyen";;;;0212;Oslo;Norge
25733;"Postboks 4433 Nydalen";;;;0403;Oslo;Norge
25735;"Postboks 9406, Grønland";;;;0135;Oslo;Norge
25739;"Postboks 482 Sentrum";;;;0105;Oslo;Norge
25743;"Postboks 115";;;;1431;Ås;Norge
25745;"Postboks 5685 Sluppen";;;;7485;Trondheim;Norge
25749;;;;;6863;Leikanger;Norge
25752;"Postboks 440 Sentrum";;;;0103;Oslo;Norge
25753;"Postboks 8146 Dep";;;;0033;Oslo;Norge
21934;"Postboks 171";;;;2684;Vågå;Norge
21942;"Postboks 1633";;;;3007;Drammen;Norge
21956;Rådhuset;;;;2500;Tynset;Norge
21960;"Postboks 180";;;;2901;Fagernes;Norge
21964;"Gamlevegen 4";;;;3550;Gol;Norge
21976;;;;;0010;Oslo;Norge
21978;"Albert Moeskaus vei 59";;;;1711;Sarpsborg;Norge
23844;"Postboks 803 Sentrum";;;;5014;Bergen;Norge
44422;Åse;;;;6026;Ålesund;Norge
23846;"Postboks 716";;;;5807;Bergen;Norge
23850;"Postboks 53";;;;2882;Dokka;Norge
35961;"Postboks 350";;;;9171;Longyearbyen;Norge
23854;"Postboks 63";;;;6761;Hornindal;Norge
23855;"Postboks 143";;;;2601;Lillehammer;Norge
23857;"Postboks 143";;;;2601;Lillehammer;Norge
23860;"Bandadalsplassen 7";;;;5417;Stord;Norge
23862;"Postboks 93";;;;5480;Husnes;Norge
25211;"Dalevegen 6";;;;6150;Ørsta;Norge
25215;"Postboks 9339 Grønland";;;;0135;Oslo;Norge
25216;"Stormyra 2";;;;6100;Volda;Norge
25217;"Postboks 145";;;;5701;Voss;Norge
23841;"Postboks 233";;;;2802;Gjøvik;Norge
23418;;;;;3570;Ål;Norge
42651;"Postboks 613";;;;8801;Sandnessjøen;Norge
42652;"Postboks 3024";;;;3501;Hønefoss;Norge
42653;"Postboks 1480";;;;8092;Bodø;Norge
42654;"Postboks 174";;;;4302;Sandnes;Norge
23452;"Postboks 115";;;;3602;Kongsberg;Norge
23453;"Postboks 24";;;;3537;Krøderen;Norge
23456;"Postboks 128";;;;3401;Lier;Norge
23459;"Postboks 38";;;;3371;Vikersund;Norge
23462;"Klopptjernsgata 4";;;;3050;Mjøndalen;Norge
23464;Kulturhuset;;;;3540;Nesbyen;Norge
23469;;;;;3630;Rødberg;Norge
23471;"Postboks 154 Sentrum";;;;3502;Hønefoss;Norge
23474;;;;;3626;Rollag;Norge
23475;"Vaterlandsveien 13";;;;3470;Slemmestad;Norge
23479;Vikstunet;;;;3530;Røyse;Norge
23480;"Vestre Strandvei 3";;;;3482;Tofte;Norge
23481;;;;;3350;Prestfoss;Norge
23483;;;;;3300;Hokksund;Norge
23486;"Postboks 73";;;;2851;Lena;Norge
23488;;;;;2636;Øyer;Norge
23490;;;;;2940;Heggenes;Norge
34027;"Postboks 694";;;;4305;Sandnes;Norge
43263;"Hallveien 4";;;;9303;Silsand;Norge
24850;"Ramstadveien 9";;;;1850;Mysen;Norge
24854;Kommunehuset;;;;2560;Alvdal;Norge
24855;"Postboks 130";;;;3162;Andebu;Norge
24861;"Postboks 394";;;;5400;Stord;Norge
42902;;;;;1592;"Våler i Østfold";Norge
24863;"Postboks 254";;;;6852;Sogndal;Norge
43262;;;;;9480;Harstad;Norge
24865;"Postboks 14";;;;5321;Kleppestø;Norge
24866;;;;;4529;Byremo;Norge
24868;"Postboks 83";;;;6801;Førde;Norge
43264;"Postboks 157";;;;9350;Sjøvegan;Norge
43265;;;;;8512;Narvik;Norge
24876;"Postboks 8074";;;;4068;Stavanger;Norge
24877;"Postboks 130";;;;4379;Egersund;Norge
24881;"Postboks 524, Heddal";;;;3673;Notodden;Norge
24886;"Kvassnesvegen 40";;;;5914;Isdalstø;Norge
24887;"Eitrheimsvegen 160";;;;5750;Odda;Norge
24888;"Postboks 3632, Fyllingsdalen";;;;5845;Bergen;Norge
24897;"Rigedalen 5";;;;4626;Kristiansand;Norge
24898;Nulandsvika;;;;4400;Flekkefjord;Norge
24899;"Postboks 1055";;;;2619;Lillehammer;Norge
24900;"Postboks 159";;;;2807;Hunndalen;Norge
24902;"Bygdinvegen 160";;;;2900;Fagernes;Norge
24905;"Husøynvegen 5";;;;3550;Gol;Norge
34345;"Pb 298 Sentrum";;;;3701;Skien;Norge
34346;"Postboks 2821 Tøyen";;;;0608;Oslo;Norge
22480;"Oscars gate 45";;;;0244;Oslo;Norge
22481;"Nobels gate 45";;;;0244;Oslo;Norge
22484;"Stortingsgata 30";;;;0244;Oslo;Norge
22485;"Postboks 2823 Solli";;;;0204;Oslo;Norge
22486;"Fritzners gate 12";;;;0244;Oslo;Norge
26197;"Postboks 83";;;;5418;Fitjar;Norge
26198;"Postboks 54";;;;6961;"Dale i Sunnfjord";Norge
26199;"Postboks 184";;;;5342;Straume;Norge
26200;"Postboks 85";;;;6901;Florø;Norge
26201;;;;;8380;Ramberg;Norge
26202;;;;;7770;Flatanger;Norge
26204;;;;;4735;Evje;Norge
26205;"Postboks 100";;;;4550;Farsund;Norge
26206;"Postboks 93";;;;8201;Fauske;Norge
38602;"Postboks 8049 Dep";;;;0031;Oslo;Norge
26210;"Postboks 100";;;;1901;Fetsund;Norge
42842;"Haukeland universitetssjukehus";;;;5021;Bergen;Norge
26213;Rådhuset;;;;4160;Finnøy;Norge
39022;"Postboks 33";;;;6601;Sunndalsøra;Norge
26216;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
26218;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
26219;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
26220;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
26221;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
21988;"Skedsmogt 5";;;;2000;Lillestrøm;Norge
21955;"Fjellgata 4";;;;2212;Kongsvinger;Norge
22048;"Postboks 800";;;;2617;Lillehammer;Norge
22103;"Postboks 694";;;;4305;Sandnes;Norge
22081;"Postboks 694";;;;4305;Sandnes;Norge
22090;"Oscars gate 51";;;;0244;Oslo;Norge
22154;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22192;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22167;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22197;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22202;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22203;"Felles postmottak";"postboks 383";;;2381;Brumunddal;Norge
22204;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22205;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22206;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22209;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
38362;"P.O. Box 13096";"Khartoum, Sudan";;;;;
22215;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22217;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22218;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22224;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22227;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22228;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22229;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22233;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22234;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
25472;"Postboks 214";;;;2336;Stange;Norge
25473;Fylkeshuset;;;;6404;Molde;Norge
25475;"Postboks 322";;;;8001;Bodø;Norge
25477;"Postboks 65";;;;3191;Horten;Norge
25479;"Postboks 34";;;;6851;Sogndal;Norge
25480;"Postboks 92";;;;4306;Sandnes;Norge
25484;"Postboks 48";;;;3256;Larvik;Norge
25485;"Postboks 204";;;;8301;Svolvær;Norge
25489;"Postboks 25";;;;7801;Namsos;Norge
25490;"Postboks 128";;;;4801;Arendal;Norge
25494;"Postboks 85";;;;2684;Vågå;Norge
25495;"Postboks 53";;;;2501;Tynset;Norge
25496;;;;;8512;Narvik;Norge
25498;"Postboks 1024";;;;8602;"Mo i Rana";Norge
25499;"Postboks 143";;;;3502;Hønefoss;Norge
25501;"Postboks 84";;;;5787;Lofthus;Norge
25502;"Postboks 385";;;;5501;Haugesund;Norge
25503;"Postboks 4450 Bedriftssenteret";;;;2326;Hamar;Norge
25504;"Postboks 33";;;;1851;Mysen;Norge
25506;"Postboks 115";;;;1806;Skiptvet;Norge
25508;"Postboks 145";;;;9189;Skjervøy;Norge
25510;;;;;6260;Skodje;Norge
25511;"Postboks 6127 Etterstad";;;;0602;Oslo;Norge
25513;"Postboks 34";;;;6571;Smøla;Norge
25514;Krokstadøra;;;;7257;Snillfjord;Norge
25516;"Postboks 153";;;;6851;Sogndal;Norge
25517;"Askedalen 2";;;;6863;Leikanger;Norge
25521;"Postboks 99";;;;4097;Sola;Norge
25522;Kommunehuset;;;;6924;Hardbakke;Norge
21588;"Postboks 333";;;;6101;Volda;Norge
21589;"Postboks 233";;;;6249;Ørskog;Norge
21590;"Postboks 274";;;;6151;Ørsta;Norge
21592;"Torget 8";;;;6440;Elnesvågen;Norge
21593;;;;;6460;Eidsvåg;Norge
21594;"Postboks 86";;;;6301;Åndalsnes;Norge
21595;Falkhytten;;;;6480;Aukra;Norge
21596;"Postboks 68";;;;6399;Vestnes;Norge
21597;"Postboks 244";;;;6501;"Kristiansund N";Norge
21598;;;;;6690;Aure;Norge
21599;"Postboks 103";;;;6538;Averøy;Norge
21600;"Postboks 53";;;;6631;Batnfjordsøra;Norge
21601;;;;;6683;Vågland;Norge
21602;"Postboks 85";;;;6901;Florø;Norge
21603;"Postboks 85";;;;6901;Florø;Norge
21604;"Postboks 85";;;;6901;Florø;Norge
21605;"Postboks 85";;;;6901;Florø;Norge
21606;5986;Hosteland;;;;;
21607;"Postboks 10";;;;5201;Os;Norge
21608;"Postboks 2603 Liamyrane";;;;5828;Bergen;Norge
21611;"Postboks 64";;;;5401;Stord;Norge
21612;"Postboks 40";;;;5555;Førde;Norge
21615;"Postboks 100";;;;5701;Voss;Norge
21621;"Postboks 2603 Liamyrane";;;;5828;Bergen;Norge
21625;"Postboks 85";;;;6901;Florø;Norge
25218;"Ternholmvegen 2";;;;5337;Rong;Norge
25219;"Bygdinvegen 1989";;;;2940;Heggenes;Norge
25220;;;;;7170;Åfjord;Norge
36981;"Postboks 3233 Elisenberg";;;;0208;Oslo;Norge
25225;;;;;7790;Malm;Norge
25226;"Allégaten 70";;;;5007;Bergen;Norge
25231;"Postboks 330";;;;9615;Hammerfest;Norge
25232;"Svend Foyns gate 9";;;;3126;Tønsberg;Norge
25234;;;;;6390;Vestnes;Norge
25236;"Slidrevegen 16";;;;2966;Slidre;Norge
25237;"Postboks 84";;;;2831;Raufoss;Norge
25238;"Postboks 203";;;;8376;Leknes;Norge
25240;;;;;8976;Vevelstad;Norge
25241;"Postboks 134";;;;6891;"Vik i Sogn";Norge
25243;"K. Kalinausko g. 24";"LT-03107 Vilnius";;;;;Litauen
25245;"Vinjevegen 182";;;;3890;Vinje;Norge
25249;"Postboks 8142 Dep";;;;0033;Oslo,;Norge
25250;;;;;4985;Vegårshei;Norge
25252;"Møllerg. 16";;;;0179;Oslo;Norge
25253;;;;;7650;Verdal;Norge
25254;;;;;6143;Fiskå;Norge
25255;"Postboks 292";;;;9951;Vardø;Norge
25257;"Postboks 560";;;;8651;Mosjøen;Norge
25275;;;;;5547;Utsira;Norge
25276;"Postboks 6994 St. Olavs plass";;;;0130;Oslo;Norge
25277;"Postboks 2475 Sluppen";;;;7005;Trondheim;Norge
25278;"Postboks 614";;;;9811;Vadsø;Norge
25280;;;;;5722;Dalekvam;Norge
25281;"Postboks 4";;;;4747;Valle;Norge
25282;"Tyinvegen 5161";;;;2975;"Vang i Valdres";Norge
25283;"07, Chemin Doudoud Mokhtar";Ben-Aknoun;;;1603;"5 Algerie";Norge
38762;"Langelandsveien 17";;;;6010;Ålesund;Norge
25285;"Postboks 38";;;;4901;Tvedestrand;Norge
25286;;;;;7590;Tydal;Norge
25288;"Postboks 104";;;;8591;Kjøpsvik;Norge
25289;;;;;5685;Uggdal;Norge
25290;"Postboks 94";;;;5575;Aksdal;Norge
25292;"Postboks 2410";;;;3104;Tønsberg;Norge
25294;"Postboks 470";;;;2051;Jessheim;Norge
25296;"Postboks 143";;;;6067;Ulsteinvik;Norge
25297;;;;;5730;Ulvik;Norge
21699;"Postboks 14";;;;4701;Vennesla;Norge
21700;"Postboks 144";;;;4502;Mandal;Norge
21701;"Postboks 147";;;;4402;Flekkefjord;Norge
21702;"Postboks 200";;;;4553;Farsund;Norge
21705;"Postboks 47";;;;3701;Skien;Norge
21706;"Postboks 70";;;;4490;Kvinesdal;Norge
21707;"Postboks 184";;;;4524;Sør-Audnedal;Norge
21708;"Postboks 2";;;;4575;Lyngdal;Norge
21709;"Postboks 6";;;;4534;Marnardal;Norge
21711;;;;;4540;Åseral;Norge
21712;"Postboks 1087";;;;3001;Drammen;Norge
21715;"Postboks 1087";;;;3001;Drammen;Norge
21718;"Postboks 2073";;;;3103;Tønsberg;Norge
21720;"Postboks 1087";;;;3007;Drammen;Norge
21721;"Postboks 1087";;;;3007;Drammen;Norge
22488;"Drammensveien 74";;;;0244;Oslo;Norge
22490;"Postboks 2822 Solli";;;;0204;Oslo;Norge
22491;"Halvdan Svartes gate 13";;;;0244;Oslo;Norge
22492;"Nobels gate 16";;;;0244;Oslo;Norge
22493;"Bygdøy Allé 78";;;;0244;Oslo;Norge
22495;"Drammensv. 82";;;;0244;Oslo;Norge
22496;"Dronningens gate 3";;;;0244;Oslo;Norge
22498;"Bredgate 65";"DK-1260 København";;;;;Danmark
22505;"Postboks 6744, St. Olavs Plass";;;;0130;Oslo;Norge
22510;"Thomas Heftyes gate 19 - 21";;;;0244;Oslo;Norge
22511;"Drammensveien 88 E";;;;0244;Oslo;Norge
22512;"Sigurd Syrs gate 4";;;;0244;Oslo;Norge
22513;"Postboks 534 Skøyen";;;;0214;Oslo;Norge
22514;"Wergelandsveien 7";;;;0244;Oslo;Norge
22515;"Meltzersgate 5";;;;0244;Oslo;Norge
22516;"Wergelandsveien 15";;;;0244;Oslo;Norge
22517;"Norra Kungsvägen 39";"SE-181 31 Lidingö";;;;;Sverige
22518;"Tuengen allé 2 B";;;;0244;Oslo;Norge
22519;"Skippergata 33";;;;0154;Oslo;Norge
22526;"Postboks 487 Sentrum";;;;0105;Oslo;Norge
22527;"Postboks 694";;;;4305;Sandnes;Norge
22529;"Postboks 649";;;;4305;Sandnes;Norge
22530;"Postboks 694";;;;4305;Sandnes;Norge
22531;"Postboks 224 Ulset";;;;5873;Bergen;Norge
24046;"Postboks 1643 Vika";;;;0119;Oslo;Norge
24051;"Postboks 2412";;;;3104;Tønsberg;Norge
24060;;;;;3507;Hønefoss;Norge
24061;"Postboks 8172 Dep";;;;0034;Oslo;Norge
24078;"Postboks 4350";;;;2308;Hamar;Norge
24079;;;;;3507;Hønefoss;Norge
24080;;;;;3507;Hønefoss;Norge
37742;"Glemmengata 55";;;;1608;Fredrikstad;Norge
24082;;;;;3507;Hønefoss;Norge
24084;;;;;3507;Hønefoss;Norge
24086;"Postboks 2060";;;;6402;Molde;Norge
24093;"Serviceboks 2";;;;6025;Ålesund;Norge
24095;"Postboks 1502";;;;6025;Ålesund;Norge
24099;"Postboks 1073 Valaskjold";;;;1705;Sarpsborg;Norge
24107;"Postboks 2412";;;;3104;Tønsberg;Norge
24111;"Postboks 2060";;;;6402;Molde;Norge
24119;;;;;2940;Heggenes;Norge
24121;"Torget 1";;;;3570;Ål;Norge
24124;"Torget 1";;;;2450;Rena;Norge
24125;"Postboks 114";;;;6881;Årdalstangen;Norge
22873;"Storgt. 16";;;;3126;Tønsberg;Norge
25453;"Postboks 1354 Sentrum";;;;6001;Ålesund;Norge
25454;"Postboks 85";;;;6101;Volda;Norge
25455;"Postboks 133";;;;2601;Lillehammer;Norge
25457;"Postboks 35";;;;9846;Tana;Norge
25458;"Postboks 84";;;;3671;Notodden;Norge
25459;"Postboks 69";;;;2801;Gjøvik;Norge
25461;"Postboks 163";;;;2901;Fagernes;Norge
25462;"Postboks 54";;;;9811;Vadsø;Norge
25463;"Postboks 133";;;;8401;Sortland;Norge
25465;"Postboks 559";;;;2203;Kongsvinger;Norge
37523;"Dokkvegen 10";;;;3920;Porsgrunn;Norge
21512;"Postboks 3";;;;8681;Trofors;Norge
21513;"Postboks 54";;;;8850;Herøy;Norge
21515;;;;;8980;Vega;Norge
21516;"Postboks 1023";;;;8001;Bodø;Norge
21519;"Postboks 83";;;;8200;FAUSKE;Norge
21520;;;;;8140;Inndyr;Norge
21522;;;;;8185;Vågaholmen;Norge
21524;"Postboks 46";;;;8281;Leinesfjord;Norge
21528;;;;;8540;Ballangen;Norge
21529;;;;;9440;Evenskjer;Norge
21530;"Postboks 14";;;;7791;Malm;Norge
21532;;;;;7770;Flatanger;Norge
21533;Torget;;;;7870;Grong;Norge
21535;"Postboks 25";;;;7129;Brekstad;Norge
21537;;;;;7260;Sistranda;Norge
21538;;;;;7200;Kyrksæterøra;Norge
21539;"Postboks 10";;;;7239;Hitra;Norge
21540;;;;;7380;Ålen;Norge
21542;"Løkkenveien 3";;;;7338;Meldal;Norge
21543;Melhuset;;;;7221;Melhus;Norge
21544;Prestteigen;;;;7290;Støren;Norge
21547;"Sparebankbygget, Berkåk";;;;7391;Rennebu;Norge
21549;"Bergmannsgata 15";;;;7374;Røros;Norge
33332;"12 A Kensington Palace Gardens";"GB-London W8 4QU";;;;;Storbritannia
33333;"Eisenhowerlaan 77N";"NL-2517 KK The Hague";;;;;Nederland
33334;"Sandhamnsgatan 40";"S-115 28 Stockholm";;;;;Sverige
33335;"Machnowerstr. 24,";"DE-14165 Berlin";;;;;Tyskland
33336;"Box 628";"S-114 27 Stockholm";;;;;Sverige
33337;"Clayallee 82";"D-14195 Berlin";;;;;Tyskland
33338;"PO Box 555 47";"S-102 04";;;;;Sverige
43902;"Postboks 6310";;;;9293;Tromsø;Norge
33339;"Stureplan 4C";"SE-114 35";;;;;Stockholm
33340;"Brunnsgatan 21 B";"S-111 38 Stockholm";;;;;Sverige
33341;"1 South Audley Street";"GB-London W1K 1NB";;;;;Storbritannia
33342;"Dalvägen 2";"SE-169 56 Solna";;;;;Sverige
33343;"10 Kensington Court";"GB-London W8 5DL";;;;;Storbritannia
33344;"c/o The Secretariat of State for Foreign Affairs";"Palazzo Begni";;;4789;"0 San Marino";Norge
43962;"Postboks 8103";;;;4068;Stavanger;Norge
33346;"39 Marloes Road";"GB-London W8 6LA";;;;;Storbritannia
27145;"Møllergata 16";;;;0179;Oslo;Norge
21626;"Postboks 85";;;;6901;Florø;Norge
27030;;;;;8905;Brønnøysund;Norge
42882;"Bjørkeveien 22";;;;1940;Bjørkelangen;Norge
37851;"Postboks 1853, Stoa";;;;4858;Arendal;Norge
27050;"Torggata 1";;;;0181;Oslo;Norge
27062;"Lakkegata 3";;;;0187;OSLO;Norge
38522;"Postboks 1112";;;;9504;Alta;Norge
30760;Torget;;;;7870;Grong;Norge
27073;"Postboks 100";;;;2061;Gardermoen;Norge
27074;"Postboks 9924";;;;7479;Trondheim;Norge
27096;"Grensen 9 B";;;;0159;OSLO;Norge
38322;"Storgata 11";;;;0155;Oslo;Norge
27681;"Postboks 395 Sentrum";;;;0103;Oslo;Norge
27612;"Postboks 187";;;;8483;Andenes;Norge
27641;"Rådhusgt. 1-3";;;;0151;Oslo;Norge
21618;"Krokatjønnveien 15";;;;5147;Fyllingsdalen;Norge
22256;"Peace Palace";"2517 KJ The Hague";;;;;Netherlands
24992;"Postboks 1893-1895 Nordnes";;;;5817;Bergen;Norge
25203;"2720 34th Street NW";"Washington DC 20008";;;;;
25974;;;;;7004;Trondheim;Norge
26415;;;;;1331;Fornebu;Norge
26540;"Ávjovárgeaidnu 50";;;;9730;"Kárásjohka -Karasjok";Norge
27822;"Postboks 8005 Dep";;;;0030;Oslo;Norge
20752;"Gågata 5";;;;2211;Kongsvinger;Norge
21447;"Postboks 104";;;;2381;Brumunddal;Norge
21510;"Postboks 94";;;;8801;Sandnessjøen;Norge
21746;"Postboks 1087";;;;3001;Drammen;Norge
21957;Serviceboks;;;;2626;Lillehammer;Norge
39182;;;;;3570;Ål;Norge
25883;"P.O.Box 10332";"MAL-50710 Kuala Lumpur";;;;;Malaysia
25885;"Rådhusveien 18";;;;9620;Kvalsund;Norge
25886;"Grovagjelet 16";;;;5600;Norheimsund;Norge
25887;"Nesgata 11";;;;4480;Kvinesdal;Norge
25888;;;;;5470;Rosendal;Norge
25889;;;;;3850;Kviteseid;Norge
25890;;;;;4180;Kvitsøy;Norge
25891;"Bygdeveien 26";;;;9475;Borkenes;Norge
25892;"Postboks 8163 Dep";;;;0034;Oslo;Norge
25894;"Serviceboks 515";;;;4605;Kristiansand;Norge
25895;"Postboks 417 Lund";;;;4604;Kristiansand;Norge
25896;"Postboks 514 Lundsiden";;;;4605;Kristiansand;Norge
25897;"Postboks 178";;;;6501;"Kristiansund N";Norge
25898;Rådhuset;;;;9161;Burfjord;Norge
25899;"Amaliegade 39";"1256 København K";;;;;Danmark
25900;"Postboks 74";;;;9148;Olderdalen;Norge
26317;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
26318;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
26320;"Boks 4720 Sluppen";;;;7468;Trondheim;Norge
